PHONYK20181217,PHO,NYK,20181217,128,110
UTAHOU20181217,UTA,HOU,20181217,97,102
SACMIN20181217,SAC,MIN,20181217,105,132
CHIOKC20181217,CHI,OKC,20181217,96,121
PHISAS20181217,PHI,SAS,20181217,96,123
MEMGSW20181217,MEM,GSW,20181217,93,110
PORLAC20181217,POR,LAC,20181217,131,127
CLEIND20181218,CLE,IND,20181218,92,91
WASATL20181218,WAS,ATL,20181218,110,118
LALBRK20181218,LAL,BRK,20181218,110,115
DALDEN20181218,DAL,DEN,20181218,118,126
CLECHO20181219,CLE,CHO,20181219,99,110
SASORL20181219,SAS,ORL,20181219,129,90
NYKPHI20181219,NYK,PHI,20181219,109,131
PHOBOS20181219,PHO,BOS,20181219,111,103
INDTOR20181219,IND,TOR,20181219,96,99
BRKCHI20181219,BRK,CHI,20181219,96,93
WASHOU20181219,WAS,HOU,20181219,118,136
NOPMIL20181219,NOP,MIL,20181219,115,123
DETMIN20181219,DET,MIN,20181219,129,123
GSWUTA20181219,GSW,UTA,20181219,103,108
MEMPOR20181219,MEM,POR,20181219,92,99
OKCSAC20181219,OKC,SAC,20181219,132,113
HOUMIA20181220,HOU,MIA,20181220,99,101
DALLAC20181220,DAL,LAC,20181220,121,125
DETCHO20181221,DET,CHO,20181221,86,98
CLETOR20181221,CLE,TOR,20181221,110,126
INDBRK20181221,IND,BRK,20181221,114,106
ATLNYK20181221,ATL,NYK,20181221,114,107
MILBOS20181221,MIL,BOS,20181221,120,107
ORLCHI20181221,ORL,CHI,20181221,80,90
MINSAS20181221,MIN,SAS,20181221,98,124
UTAPOR20181221,UTA,POR,20181221,120,90
MEMSAC20181221,MEM,SAC,20181221,99,102
NOPLAL20181221,NOP,LAL,20181221,104,112
DENLAC20181222,DEN,LAC,20181222,111,132
PHOWAS20181222,PHO,WAS,20181222,146,149
TORPHI20181222,TOR,PHI,20181222,101,126
SASHOU20181222,SAS,HOU,20181222,101,108
MILMIA20181222,MIL,MIA,20181222,87,94
DALGSW20181222,DAL,GSW,20181222,116,120
OKCUTA20181222,OKC,UTA,20181222,107,106
ATLDET20181223,ATL,DET,20181223,98,95
WASIND20181223,WAS,IND,20181223,89,105
CHOBOS20181223,CHO,BOS,20181223,103,119
PHOBRK20181223,PHO,BRK,20181223,103,111
CHICLE20181223,CHI,CLE,20181223,112,92
MIAORL20181223,MIA,ORL,20181223,115,91
NOPSAC20181223,NOP,SAC,20181223,117,122
MINOKC20181223,MIN,OKC,20181223,114,112
LACGSW20181223,LAC,GSW,20181223,127,129
DALPOR20181223,DAL,POR,20181223,118,121
MEMLAL20181223,MEM,LAL,20181223,107,99
MILNYK20181225,MIL,NYK,20181225,109,95
OKCHOU20181225,OKC,HOU,20181225,109,113
PHIBOS20181225,PHI,BOS,20181225,114,121
LALGSW20181225,LAL,GSW,20181225,127,101
PORUTA20181225,POR,UTA,20181225,96,117
WASDET20181226,WAS,DET,20181226,95,106
PHOORL20181226,PHO,ORL,20181226,122,120
INDATL20181226,IND,ATL,20181226,129,121
CHOBRK20181226,CHO,BRK,20181226,132,134
TORMIA20181226,TOR,MIA,20181226,106,104
MINCHI20181226,MIN,CHI,20181226,119,94
CLEMEM20181226,CLE,MEM,20181226,87,95
NOPDAL20181226,NOP,DAL,20181226,119,122
DENSAS20181226,DEN,SAS,20181226,103,111
SACLAC20181226,SAC,LAC,20181226,118,127
BOSHOU20181227,BOS,HOU,20181227,113,127
NYKMIL20181227,NYK,MIL,20181227,96,112
LALSAC20181227,LAL,SAC,20181227,116,117
PORGSW20181227,POR,GSW,20181227,110,109
